"x_dim","y_dim","x_y_ratio","n_neurons","radius","dist_fnc","neighbor_fnc","radius_fraction","err.quant","err.varratio","err.topo","err.kaski"
41,4,10.25,164,22.5166604983954,"euclidean","bubble",0.793474044185132,1.96950320395605,93.43,0.45003272850602,3.12876998556422
23,2,11.5,46,7.54983443527075,"manhattan","gaussian",0.548660993110389,3.11507964828218,89.62,0.237375953874852,2.60018301130444
38,5,7.6,190,21.0713075057055,"manhattan","gaussian",0.80294847022742,2.74134456348918,90.86,0.344402747159573,2.03423355301346
48,5,9.6,240,7,"euclidean","gaussian",0.260688872775063,1.75432854827567,94.15,0.147385619806681,2.52625537370881
10,4,2.5,40,0,"manhattan","bubble",0.016078484011814,2.87868881800947,90.4,0.251970323893505,3.99633707334179
13,4,3.25,52,10.5356537528527,"sumofsquares","gaussian",0.964657417032868,2.73895505290243,90.87,0.00465033067661523,2.87327479328381
26,5,5.2,130,10.1488915650922,"sumofsquares","gaussian",0.620941968634725,2.2266189031815,92.58,0.00921553332202815,2.24379348551064
12,3,4,36,1,"sumofsquares","bubble",0.0948701077140868,2.67406584690222,91.09,0.122824147871799,4.09796581264359
14,3,4.66666666666667,42,10.5356537528527,"euclidean","bubble",0.944035792257637,2.60337444159099,91.32,0.0796328641682211,3.26154308235603
14,5,2.8,70,13.114877048604,"manhattan","bubble",0.99590761307627,2.61681558206991,91.28,0.180781244700695,2.58319265571068
13,4,3.25,52,1,"sumofsquares","gaussian",0.108779611298814,2.30117573255447,92.33,0.0653807020518908,3.37509665297286
19,2,9.5,38,6.557438524302,"euclidean","bubble",0.575248706387356,2.62418643684818,91.25,0.311865016109886,3.93922787360427
10,2,5,20,2,"sumofsquares","gaussian",0.344385440228507,3.29534583469679,89.02,0.00698694251314228,3.92768572298218
20,3,6.66666666666667,60,10,"manhattan","bubble",0.738276556134224,2.52672046899749,91.58,0.369188909615059,3.20413703241881
64,6,10.6666666666667,384,14,"manhattan","bubble",0.385864083655179,1.69893342614133,94.34,0.542940986942513,2.59534615425506
35,5,7,175,8.18535277187245,"manhattan","bubble",0.410696080885828,1.93560192006775,93.55,0.427516872986264,2.69002630144978
18,3,6,54,5.29150262212918,"euclidean","gaussian",0.498280103551224,2.54325203424233,91.52,0.00540953026962863,2.76911912672626
15,3,5,45,2.64575131106459,"euclidean","gaussian",0.2559368328657,2.55600770323511,91.48,0.00939426827200271,3.04488569745037
26,4,6.5,104,22,"manhattan","gaussian",0.974528388120234,3.06333539672986,89.79,0.286094285229778,2.21365591364339
3,2,1.5,6,1,"manhattan","bubble",0.310918499017134,5.99497922592192,80.02,0.0590479905036459,5.72399321905043
47,6,7.83333333333333,282,17.0880074906351,"euclidean","bubble",0.593716868199408,1.71895611000769,94.27,0.413428014244531,2.73831040001998
56,5,11.2,280,25.5147016443461,"manhattan","gaussian",0.704577912343666,2.74298582056689,90.86,0.425172630150924,1.96175226190539
17,2,8.5,34,5,"manhattan","gaussian",0.52135705226101,3.24424995707865,89.19,0.195163303374597,2.87010072925847
7,2,3.5,14,0,"sumofsquares","bubble",0.0406660775188357,3.69671162795778,87.68,0.222501102255384,5.57523683893028
30,3,10,90,12.5299640861417,"euclidean","gaussian",0.653043309925124,2.60928459289155,91.3,0.00240579955909785,2.25934891680011
22,3,7.33333333333333,66,7.54983443527075,"sumofsquares","bubble",0.578788981540129,2.19543493758468,92.68,0.36826182804816,3.78119284678536
25,4,6.25,100,1,"manhattan","bubble",0.0542986046057194,2.23696036400893,92.54,0.282649143632355,3.21181802354683
47,4,11.75,188,14.1067359796659,"manhattan","gaussian",0.5134431514889,2.51406922316621,91.62,0.350258436493132,2.03179175100177
56,6,9.33333333333333,336,31.5119025131775,"manhattan","gaussian",0.807393623050302,2.76472229188698,90.78,0.433400542648804,1.94217318556118
15,2,7.5,30,1,"manhattan","bubble",0.141937542473897,3.07185264547123,89.76,0.153113277937935,3.5593336130173
27,5,5.4,135,1.73205080756888,"manhattan","bubble",0.0529614402912557,1.96202857237274,93.46,0.319740206884857,2.92142819026751
32,3,10.6666666666667,96,1,"manhattan","gaussian",0.0359637076035142,2.12373043431276,92.92,0.460479396303205,3.38524705819384
7,4,1.75,28,3.46410161513775,"euclidean","bubble",0.682298636296764,2.93984222798795,90.2,0.0254005426488045,3.72742038002432
22,6,3.66666666666667,132,2.64575131106459,"manhattan","bubble",0.130838508252054,1.88344930456887,93.72,0.410431575377311,3.00751124525649
51,5,10.2,255,20.5182845286832,"manhattan","bubble",0.637583606410772,1.91163568587999,93.63,0.575329828726471,2.63961913682958
35,4,8.75,140,24.0624188310319,"manhattan","bubble",0.901594395749271,2.90399409476611,90.32,0.376990164490419,2.18505050342425
17,2,8.5,34,1,"manhattan","bubble",0.0921371344011277,2.99262547117845,90.02,0.171285060200102,3.46856093970229
4,2,2,8,0.377954128896818,"manhattan","gaussian",0.117110382998362,5.15419177183757,82.82,0.0729674410717314,5.18870704493848
8,6,1.33333333333333,48,5.29150262212918,"sumofsquares","gaussian",0.833119568647817,2.63340085300527,91.22,0.039422418178735,3.12144771148252
22,5,4.4,110,4.58257569495584,"manhattan","bubble",0.365461578825489,2.05977992475937,93.13,0.375011361709344,2.88503397261506
21,4,5.25,84,16.7032930884901,"manhattan","bubble",0.958266723435372,2.55620891520258,91.48,0.212740376462608,2.44266674078256
7,6,1.16666666666667,42,5.29150262212918,"manhattan","gaussian",0.885944591136649,2.94209640583972,90.19,0.209932338477192,3.04097392258077
23,2,11.5,46,17,"manhattan","gaussian",0.926742663607001,4.3490285762907,85.5,0.332192470747838,2.49291029938445
14,2,7,28,1,"manhattan","bubble",0.0622706937137991,3.18781532158452,89.37,0.133411734780397,3.6015302550227
16,2,8,32,1,"euclidean","bubble",0.123876418219879,2.88877249133177,90.37,0.0612436832287604,3.95110278607934
36,5,7.2,180,1.73205080756888,"euclidean","bubble",0.0357208943460137,1.72647223818953,94.25,0.339154654909276,3.38871770372108
68,6,11.3333333333333,408,13.5277492584687,"euclidean","gaussian",0.354829707415774,1.90699840641032,93.64,0.0791008987620824,1.9317902474774
10,3,3.33333333333333,30,9,"euclidean","bubble",0.989103866741061,2.90407960679348,90.32,0.0413729014753264,3.60702627766784
45,6,7.5,270,16.0934769394311,"euclidean","bubble",0.581213584635407,1.76203589891475,94.13,0.3286908597592,2.57148798720346
42,5,8.4,210,16.0934769394311,"euclidean","bubble",0.620997808175161,1.78743171905552,94.04,0.285767678480583,2.71613741167178
44,4,11,176,24.5153013442625,"manhattan","bubble",0.801679779076949,2.6737376203321,91.09,0.368605392572494,2.16917299049748
22,3,7.33333333333333,66,6,"manhattan","bubble",0.462411461398005,2.37508195083546,92.08,0.403496354078345,3.2128156376677
2,2,1,4,0,"euclidean","bubble",0.103793514426798,7.40702246329488,75.31,0.402960149228421,11.6338857279931
16,2,8,32,11.2689962870253,"euclidean","gaussian",0.912517202319577,3.6117880510971,87.96,0,2.83977673919713
16,2,8,32,5,"euclidean","bubble",0.539957493543625,2.76167164005385,90.79,0.244884517551297,3.96013885560382
7,3,2.33333333333333,21,1,"euclidean","gaussian",0.0865816078148782,3.13316980910338,89.56,0.0437639477700526,4.31396752240722
10,4,2.5,40,2.64575131106459,"euclidean","bubble",0.359569191467017,2.56041522435814,91.47,0.0161270137357979,3.41609622630075
27,3,9,81,11.5325625946708,"euclidean","gaussian",0.67590502044186,2.60149443460849,91.33,0.00291080210276412,2.33905527792993
31,6,5.16666666666667,186,13.4536240470737,"euclidean","bubble",0.668137409025803,1.93573135175045,93.55,0.227845684246227,2.43736071184025
9,5,1.8,45,3.46410161513775,"euclidean","gaussian",0.489795979112387,2.57883372689238,91.4,0.0260094963540783,3.22910170426029
16,4,4,64,3,"euclidean","bubble",0.290020213695243,2.17111746965616,92.76,0.141936577920977,3.31495280883177
42,5,8.4,210,14.1067359796659,"manhattan","gaussian",0.553904227446765,2.44583248338819,91.85,0.335926572833644,2.0022408587392
48,6,8,288,36.0416425818802,"manhattan","bubble",0.936729032546282,2.41159171419071,91.96,0.366667627607258,1.96614855454062
30,6,5,180,6.557438524302,"manhattan","bubble",0.3664782110136,1.8609762505709,93.8,0.507915550279803,2.84266927497482
